NR_CRT,SIRUTA,JUDET,UAT,TIP_PROPRIETATE,NUMAR_IMOBILE_TEREN,SUPRAFATA_CADASTRATA_HA,SUPRAFATA_UAT_HA,NR_APARTAMENTE
3388,94376,IALOMITA,Saveni,intravilan,574,128.1955,9363.64,0
3389,94429,IALOMITA,Scinteia,extravilan,1773,2712.1178,8285.56,0
3390,94429,IALOMITA,Scinteia,intravilan,626,142.7699,8285.56,0
3391,94456,IALOMITA,Sfintu Gheorghe,extravilan,2957,5353.958,7147.99,0
3392,94456,IALOMITA,Sfintu Gheorghe,intravilan,425,111.9578,7147.99,7
3393,105026,IALOMITA,Sinesti,extravilan,2007,2970.3126,6609.95,0
3394,105026,IALOMITA,Sinesti,intravilan,5939,769.8182,6609.95,2
3395,92658,IALOMITA,Slobozia,extravilan,2730,5712.433,12734.95,0
3396,92658,IALOMITA,Slobozia,intravilan,4683,1163.9525,12734.95,6976
3397,94492,IALOMITA,Stelnica,extravilan,694,2277.1384,13453.99,0
3398,94492,IALOMITA,Stelnica,intravilan,299,8234.8948,13453.99,6
3399,94535,IALOMITA,Suditi,extravilan,2223,2630.9761,5860.45,0
3400,94535,IALOMITA,Suditi,intravilan,261,60.2284,5860.45,0
3401,92765,IALOMITA,Tandarei,extravilan,1778,5587.7714,11338.36,0
3402,92765,IALOMITA,Tandarei,intravilan,1403,319.3065,11338.36,503
3403,179702,IALOMITA,Traian,extravilan,3321,3147.2473,4694.64,0
3404,179702,IALOMITA,Traian,intravilan,381,57.0799,4694.64,0
3405,100683,IALOMITA,Urziceni,extravilan,1526,3554.3774,5404.47,0
3406,100683,IALOMITA,Urziceni,intravilan,3427,543.3938,5404.47,2371
3407,94688,IALOMITA,Valea Ciorii,extravilan,249,612.0822,5234.64,0
3408,94688,IALOMITA,Valea Ciorii,intravilan,180,50.1909,5234.64,2
3409,105794,IALOMITA,Valea Macrisului,extravilan,2018,2206.5995,4990.29,0
3410,105794,IALOMITA,Valea Macrisului,intravilan,323,82.1047,4990.29,0
3411,94795,IALOMITA,Vladeni,extravilan,4207,11021.6298,13425.75,0
3412,94795,IALOMITA,Vladeni,intravilan,238,69.0807,13425.75,1
3413,95612,IASI,Alexandru I. Cuza,extravilan,343,220.7506,4953.15,0
3414,95612,IASI,Alexandru I. Cuza,intravilan,566,171.8851,4953.15,0
3415,95667,IASI,Andrieseni,extravilan,706,1133.4685,9202.46,0
3416,95667,IASI,Andrieseni,intravilan,477,119.5197,9202.46,5
3417,95747,IASI,Aroneanu,extravilan,1736,1139.6308,3928.58,0
3418,95747,IASI,Aroneanu,intravilan,2698,359.7449,3928.58,30
3419,100273,IASI,Bals,extravilan,735,981.6458,3164.43,0
3420,100273,IASI,Bals,intravilan,592,182.5998,3164.43,0
3421,95792,IASI,Baltati,extravilan,935,1266.5899,4622.89,0
3422,95792,IASI,Baltati,intravilan,977,207.5112,4622.89,13
3423,95872,IASI,Belcesti,extravilan,423,600.6262,10352.69,0
3424,95872,IASI,Belcesti,intravilan,984,195.9715,10352.69,93
3425,95943,IASI,Bivolari,extravilan,766,1234.8822,7397.23,0
3426,95943,IASI,Bivolari,intravilan,546,122.0646,7397.23,29
3427,96058,IASI,Braesti,extravilan,114,771.932,5359.1,0
3428,96058,IASI,Braesti,intravilan,305,94.8428,5359.1,0
3429,96110,IASI,Butea,extravilan,1241,683.2212,3715.3,0
3430,96110,IASI,Butea,intravilan,618,140.489,3715.3,9
3431,95088,IASI,Barnova,extravilan,4417,973.7881,4119.24,0
3432,95088,IASI,Barnova,intravilan,4638,603.8543,4119.24,575
3433,96147,IASI,Ceplenita,extravilan,465,421.1829,4530.83,0
3434,96147,IASI,Ceplenita,intravilan,386,118.7597,4530.83,1
3435,100362,IASI,Ciohorani,extravilan,1365,669.7095,1647.31,0
3436,100362,IASI,Ciohorani,intravilan,228,68.9342,1647.31,0
3437,96192,IASI,Ciortesti,extravilan,832,1000.5467,6719.58,0
3438,96192,IASI,Ciortesti,intravilan,696,237.7248,6719.58,3
3439,96254,IASI,Ciurea,extravilan,1631,616.9138,4769.47,0
3440,96254,IASI,Ciurea,intravilan,5993,694.1965,4769.47,2643
3441,96334,IASI,Coarnele Caprei,extravilan,1247,1101.534,4431.85,0
3442,96334,IASI,Coarnele Caprei,intravilan,292,124.6458,4431.85,2
3443,96370,IASI,Comarna,extravilan,820,650.8778,4719.7,0
3444,96370,IASI,Comarna,intravilan,922,207.2145,4719.7,11
3445,100282,IASI,Costesti,extravilan,220,225.0719,2625.64,0
3446,100282,IASI,Costesti,intravilan,214,89.5354,2625.64,0
3447,96423,IASI,Costuleni,extravilan,211,447.6128,6990.9,0
3448,96423,IASI,Costuleni,intravilan,726,122.5812,6990.9,12
3449,96478,IASI,Cotnari,extravilan,686,1451.5234,10333.15,0
3450,96478,IASI,Cotnari,intravilan,626,262.4612,10333.15,74
3451,96593,IASI,Cozmesti,extravilan,1228,567.5409,4360.34,0
3452,96593,IASI,Cozmesti,intravilan,232,70.3677,4360.34,1
3453,96637,IASI,Cristesti,extravilan,247,1745.6355,5410.69,0
3454,96637,IASI,Cristesti,intravilan,476,130.9996,5410.69,5
3455,96664,IASI,Cucuteni,extravilan,194,123.3156,2843.72,0
3456,96664,IASI,Cucuteni,intravilan,145,53.9984,2843.72,0
3457,96717,IASI,Dagata,extravilan,118,359.9567,4607.53,0
3458,96717,IASI,Dagata,intravilan,346,100.6196,4607.53,1
3459,96815,IASI,Deleni,extravilan,1696,4789.5266,15115.27,0
3460,96815,IASI,Deleni,intravilan,1203,278.7389,15115.27,17
3461,96888,IASI,Dobrovat,extravilan,943,713.7402,9259.31,0
3462,96888,IASI,Dobrovat,intravilan,669,196.7427,9259.31,8
3463,96904,IASI,Dolhesti,extravilan,1062,708.8441,5767.63,0
3464,96904,IASI,Dolhesti,intravilan,262,67.9579,5767.63,8
3465,100308,IASI,Draguseni,extravilan,92,396.2751,2249.32,0
3466,100308,IASI,Draguseni,intravilan,185,67.157,2249.32,0
3467,96940,IASI,Dumesti,extravilan,1110,2364.5296,7181.9,0
3468,96940,IASI,Dumesti,intravilan,686,193.3542,7181.9,5
3469,97009,IASI,Erbiceni,extravilan,647,898.1522,8143.98,0
3470,97009,IASI,Erbiceni,intravilan,601,149.8085,8143.98,2
3471,97063,IASI,Focuri,extravilan,378,848.7439,6050.23,0
3472,97063,IASI,Focuri,intravilan,420,327.0068,6050.23,15
3473,100317,IASI,Fantanele,extravilan,60,54.3958,3317.92,0
3474,100317,IASI,Fantanele,intravilan,125,36.2362,3317.92,0
3475,97090,IASI,Golaiesti,extravilan,1544,974.8353,5396.9,0
3476,97090,IASI,Golaiesti,intravilan,459,116.6209,5396.9,11
3477,97189,IASI,Gorban,extravilan,532,699.0119,5727.31,0
3478,97189,IASI,Gorban,intravilan,321,81.4834,5727.31,2
3479,97241,IASI,Grajduri,extravilan,689,283.2795,4125.8,0
3480,97241,IASI,Grajduri,intravilan,592,173.2584,4125.8,22
3481,97321,IASI,Gropnita,extravilan,608,1601.3266,8174.42,0
3482,97321,IASI,Gropnita,intravilan,363,77.6801,8174.42,5
3483,97394,IASI,Grozesti,extravilan,863,503.7012,2874,0
3484,97394,IASI,Grozesti,intravilan,154,57.5033,2874,0
3485,97438,IASI,Halaucesti,extravilan,1570,762.5954,4702.51,0
3486,97438,IASI,Halaucesti,intravilan,833,160.6594,4702.51,13
3487,100326,IASI,Harmanesti,extravilan,215,114.4737,2782.62,0
3488,100326,IASI,Harmanesti,intravilan,245,51.5602,2782.62,2
3489,97465,IASI,Helesteni,extravilan,237,184.3714,3408.94,0
3490,97465,IASI,Helesteni,intravilan,370,85.9035,3408.94,5
3491,95159,IASI,Holboca,extravilan,1423,1186.5764,5002.07,0
3492,95159,IASI,Holboca,intravilan,4030,716.9631,5002.07,831
3493,97517,IASI,Horlesti,extravilan,381,654.8602,5141.68,0
3494,97517,IASI,Horlesti,intravilan,596,165.2113,5141.68,2
3495,95355,IASI,Harlau,extravilan,146,562.8665,3517.86,0
3496,95355,IASI,Harlau,intravilan,957,194.1797,3517.86,710
3497,95060,IASI,Iasi,extravilan,2963,1439.4329,9151.04,0
3498,95060,IASI,Iasi,intravilan,31840,4426.6617,9151.04,71146
3499,95499,IASI,Ion Neculce,extravilan,449,1577.0161,7181.29,0
3500,95499,IASI,Ion Neculce,intravilan,902,290.0879,7181.29,22
3501,97553,IASI,Ipatele,extravilan,3069,3387.7888,4836.69,0
3502,97553,IASI,Ipatele,intravilan,423,195.1017,4836.69,0
3503,97606,IASI,Lespezi,extravilan,1630,1171.8593,5123.24,0
3504,97606,IASI,Lespezi,intravilan,759,194.4958,5123.24,20
3505,97679,IASI,Letcani,extravilan,944,928.6665,5862.96,0
3506,97679,IASI,Letcani,intravilan,2265,368.9542,5862.96,112
3507,97722,IASI,Lungani,extravilan,360,901.728,6356.43,0
3508,97722,IASI,Lungani,intravilan,266,80.8419,6356.43,11
3509,97777,IASI,Madarjac,extravilan,48,2879.233,5256.8,0
3510,97777,IASI,Madarjac,intravilan,110,47.0183,5256.8,7
3511,97811,IASI,Mircesti,extravilan,100,48.4533,1918.62,0
3512,97811,IASI,Mircesti,intravilan,490,97.6642,1918.62,18
3513,97875,IASI,Mironeasa,extravilan,1410,955.7302,4667.41,0
3514,97875,IASI,Mironeasa,intravilan,409,145.2739,4667.41,2
3515,97919,IASI,Miroslava,extravilan,6304,2811.2258,8300.27,0
3516,97919,IASI,Miroslava,intravilan,16532,1923.155,8300.27,4005
3517,98051,IASI,Miroslovesti,extravilan,2679,1027.9406,5460.14,0
3518,98051,IASI,Miroslovesti,intravilan,596,158.6692,5460.14,2
3519,98113,IASI,Mogosesti,extravilan,581,546.7621,6738.12,0
3520,98113,IASI,Mogosesti,intravilan,1162,305.9262,6738.12,26
3521,98168,IASI,Mogosesti-Siret,extravilan,328,296.5508,3842.56,0
3522,98168,IASI,Mogosesti-Siret,intravilan,558,249.9626,3842.56,7
3523,98202,IASI,Mosna,extravilan,184,101.3876,2832.75,0
3524,98202,IASI,Mosna,intravilan,284,58.2605,2832.75,3
3525,98220,IASI,Motca,extravilan,287,1244.0889,3596.64,0
3526,98220,IASI,Motca,intravilan,692,118.6297,3596.64,7
3527,98257,IASI,Movileni,extravilan,777,1293.4793,7563.65,0
3528,98257,IASI,Movileni,intravilan,669,188.0064,7563.65,6
3529,98300,IASI,Oteleni,extravilan,135,120.1609,4404.17,0
3530,98300,IASI,Oteleni,intravilan,449,104.2553,4404.17,22
3531,95391,IASI,Pascani,extravilan,1090,742.1701,7532.09,0
3532,95391,IASI,Pascani,intravilan,3560,747.8307,7532.09,3809
3533,98337,IASI,Plugari,extravilan,270,384.988,5447.42,0
3534,98337,IASI,Plugari,intravilan,299,111.4432,5447.42,6
3535,98373,IASI,Podu Iloaiei,extravilan,624,946.0661,4435.83,0
3536,98373,IASI,Podu Iloaiei,intravilan,1796,420.7889,4435.83,280
3537,98435,IASI,Popesti,extravilan,384,2013.7798,7330.68,0
3538,98435,IASI,Popesti,intravilan,572,175.4969,7330.68,3
3539,98505,IASI,Popricani,extravilan,1869,1256.5769,6982.72,0
3540,98505,IASI,Popricani,intravilan,2365,364.3565,6982.72,40
3541,98603,IASI,Prisacani,extravilan,810,602.8086,5987.17,0
3542,98603,IASI,Prisacani,intravilan,567,177.9284,5987.17,9
3543,98649,IASI,Probota,extravilan,787,968.3532,7874.21,0
3544,98649,IASI,Probota,intravilan,442,116.1278,7874.21,4
3545,100335,IASI,Rachiteni,extravilan,84,33.9113,1649.26,0
3546,100335,IASI,Rachiteni,intravilan,505,80.1011,1649.26,2
3547,98685,IASI,Raducaneni,extravilan,421,822.3959,8645.74,0
3548,98685,IASI,Raducaneni,intravilan,985,220.7693,8645.74,94
3549,95239,IASI,Rediu,extravilan,2671,922.2697,4507.98,0
3550,95239,IASI,Rediu,intravilan,5217,570.176,4507.98,1204
3551,98738,IASI,Romanesti,extravilan,187,325.8997,4285.65,0
3552,98738,IASI,Romanesti,intravilan,296,185.6707,4285.65,0
3553,100344,IASI,Roscani,extravilan,312,844.9682,3791.53,0
3554,100344,IASI,Roscani,intravilan,188,55.5781,3791.53,0
3555,98774,IASI,Ruginoasa,extravilan,396,643.8029,5784.62,0
3556,98774,IASI,Ruginoasa,intravilan,746,236.6637,5784.62,17
3557,99290,IASI,Scheia,extravilan,975,1037.4396,4070.69,0
3558,99290,IASI,Scheia,intravilan,272,89.612,4070.69,6
3559,98827,IASI,Schitu Duca,extravilan,1117,1137.25,11658.56,0
3560,98827,IASI,Schitu Duca,intravilan,1264,321.7487,11658.56,9
3561,98998,IASI,Scobinti,extravilan,805,747.5215,7119.83,0
3562,98998,IASI,Scobinti,intravilan,1021,321.1791,7119.83,0
3563,98916,IASI,Scanteia,extravilan,461,428.3181,4175.61,0
3564,98916,IASI,Scanteia,intravilan,745,203.4491,4175.61,13
3565,99058,IASI,Sinesti,extravilan,83,57.8682,8335.51,0
3566,99058,IASI,Sinesti,intravilan,369,110.6292,8335.51,0
3567,99370,IASI,Sipote,extravilan,297,990.6598,9028.43,0
3568,99370,IASI,Sipote,intravilan,288,138.1487,9028.43,11
3569,99101,IASI,Siretel,extravilan,590,1821.8014,5653.24,0
3570,99101,IASI,Siretel,intravilan,394,132.2624,5653.24,0
3571,99165,IASI,Stolniceni-Prajescu,extravilan,179,538.2508,6298.99,0
3572,99165,IASI,Stolniceni-Prajescu,intravilan,782,248.2978,6298.99,2
3573,99209,IASI,Strunga,extravilan,499,602.7499,7156.12,0
3574,99209,IASI,Strunga,intravilan,635,181.66,7156.12,5
3575,99441,IASI,Tansa,extravilan,2482,1342.8371,3568.56,0
3576,99441,IASI,Tansa,intravilan,377,99.8765,3568.56,0
3577,99478,IASI,Tatarusi,extravilan,235,91.3784,6573.87,0
3578,99478,IASI,Tatarusi,intravilan,697,199.1298,6573.87,0
3579,99673,IASI,Tibana,extravilan,373,803.7308,7317.8,0
3580,99673,IASI,Tibana,intravilan,340,103.2735,7317.8,7
3581,99780,IASI,Tibanesti,extravilan,1906,2045.8885,9101.38,0
3582,99780,IASI,Tibanesti,intravilan,1125,259.7933,9101.38,162
3583,99879,IASI,Tiganasi,extravilan,602,1233.3301,6453,0
3584,99879,IASI,Tiganasi,intravilan,999,193.0176,6453,4
3585,99539,IASI,Todiresti,extravilan,262,143.7252,4381.43,0
3586,99539,IASI,Todiresti,intravilan,354,96.7907,4381.43,4
3587,95293,IASI,Tomesti,extravilan,1195,487.5295,3925.8,0
3588,95293,IASI,Tomesti,intravilan,4046,721.6162,3925.8,835
3589,99600,IASI,Trifesti,extravilan,442,994.8179,5693.34,0
3590,99600,IASI,Trifesti,intravilan,401,111.6235,5693.34,14
3591,99922,IASI,Tutora,extravilan,972,721.9987,3778.16,0
3592,99922,IASI,Tutora,intravilan,756,204.8398,3778.16,31
3593,95471,IASI,Targu Frumos,extravilan,412,664.6968,2544.96,0
3594,95471,IASI,Targu Frumos,intravilan,2095,357.5323,2544.96,1053
3595,96003,IASI,Ungheni,extravilan,1470,766.1312,4613.73,0
3596,96003,IASI,Ungheni,intravilan,547,111.0479,4613.73,14
3597,100353,IASI,Valea Lupului,extravilan,423,111.6796,1064.16,0
3598,100353,IASI,Valea Lupului,intravilan,7089,401.7976,1064.16,3062
3599,99968,IASI,Valea Seaca,extravilan,350,155.6322,3585.05,0
3600,99968,IASI,Valea Seaca,intravilan,771,134.6366,3585.05,5
3601,100004,IASI,Victoria,extravilan,648,643.5754,6154.03,0
3602,100004,IASI,Victoria,intravilan,1080,238.0364,6154.03,22
3603,100148,IASI,Vladeni,extravilan,393,1055.2094,7933.46,0
3604,100148,IASI,Vladeni,intravilan,625,148.3118,7933.46,158
3605,100219,IASI,Voinesti,extravilan,542,2055.9167,6289.71,0
3606,100219,IASI,Voinesti,intravilan,1259,285.0377,6289.71,6
3607,100086,IASI,Vanatori,extravilan,980,513.4109,5172.64,0
3608,100086,IASI,Vanatori,intravilan,649,186.3414,5172.64,0
3609,102543,ILFOV,1 Decembrie,extravilan,441,320.2228,1703.86,0
3610,102543,ILFOV,1 Decembrie,intravilan,6333,1384.6394,1703.86,1579
3611,100834,ILFOV,Afumati,extravilan,3485,3590.286,6048.76,0
3612,100834,ILFOV,Afumati,intravilan,3513,786.2131,6048.76,1807
3613,100969,ILFOV,Balotesti,extravilan,2457,5871.2408,5032.02,0
3614,100969,ILFOV,Balotesti,intravilan,8279,2627.0638,5032.02,102
3615,101145,ILFOV,Berceni,extravilan,3990,2240.6642,2732.99,0
3616,101145,ILFOV,Berceni,intravilan,10434,734.483,2732.99,278
3617,179221,ILFOV,Bragadiru,extravilan,1569,379.565,2065.79,0
3618,179221,ILFOV,Bragadiru,intravilan,20275,1279.5481,2065.79,10890
3619,101298,ILFOV,Branesti,extravilan,3157,1547.4638,5331.07,0
3620,101298,ILFOV,Branesti,intravilan,6752,1252.975,5331.07,22
3621,100576,ILFOV,Buftea,extravilan,1552,934.8267,5479.72,0
3622,100576,ILFOV,Buftea,intravilan,7663,1895.4733,5479.72,317
3623,101742,ILFOV,Cernica,extravilan,2932,2001.1244,3875.91,0
3624,101742,ILFOV,Cernica,intravilan,3115,522.4695,3875.91,12
3625,179249,ILFOV,Chiajna,extravilan,704,240.6895,1631.39,0
3626,179249,ILFOV,Chiajna,intravilan,13083,1017.4456,1631.39,24477
3627,179285,ILFOV,Chitila,extravilan,439,208.1241,1185,0
3628,179285,ILFOV,Chitila,intravilan,4268,784.7619,1185,453
3629,101902,ILFOV,Ciolpani,extravilan,2043,1714.6771,4186.82,0
3630,101902,ILFOV,Ciolpani,intravilan,3399,690.8158,4186.82,4
3631,101957,ILFOV,Ciorogarla,extravilan,2712,1214.8157,2986.21,0
3632,101957,ILFOV,Ciorogarla,intravilan,3325,732.8943,2986.21,40
3633,102035,ILFOV,Clinceni,extravilan,2464,1762.7311,2325.17,0
3634,102035,ILFOV,Clinceni,intravilan,7124,3522.7982,2325.17,199
3635,179588,ILFOV,Copaceni,extravilan,70,102.9098,1254.34,0
3636,179588,ILFOV,Copaceni,intravilan,4347,1152.1793,1254.34,66
3637,102160,ILFOV,Corbeanca,extravilan,2147,1105.0565,3005.88,0
3638,102160,ILFOV,Corbeanca,intravilan,9959,1312.6004,3005.88,249
3639,102213,ILFOV,Cornetu,extravilan,1945,490.5027,1669.12,0
3640,102213,ILFOV,Cornetu,intravilan,3592,431.3015,1669.12,81
3641,102525,ILFOV,Darasti-Ilfov,extravilan,401,135.7487,1478.14,0
3642,102525,ILFOV,Darasti-Ilfov,intravilan,1082,178.7312,1478.14,6
3643,102473,ILFOV,Dascalu,extravilan,2368,2039.2633,3889.58,0
3644,102473,ILFOV,Dascalu,intravilan,2836,586.8552,3889.58,3
3645,179310,ILFOV,Dobroesti,extravilan,721,694.4954,1140.22,0
3646,179310,ILFOV,Dobroesti,intravilan,6543,1150.7194,1140.22,4534
3647,102570,ILFOV,Domnesti,extravilan,4033,3890.189,3776.83,0
3648,102570,ILFOV,Domnesti,intravilan,9577,1515.362,3776.83,240
3649,102605,ILFOV,Dragomiresti Vale,extravilan,1802,1144.1379,3140.53,0
3650,102605,ILFOV,Dragomiresti Vale,intravilan,3463,936.3215,3140.53,36
3651,103130,ILFOV,Ganeasa,extravilan,1854,2375.7183,4640.95,0
3652,103130,ILFOV,Ganeasa,intravilan,1811,581.6358,4640.95,8
3653,179347,ILFOV,Glina,extravilan,1726,1946.0796,2886.12,0
3654,179347,ILFOV,Glina,intravilan,3528,812.8957,2886.12,162
3655,103443,ILFOV,Gradistea,extravilan,2459,2193.7082,2880.87,0
3656,103443,ILFOV,Gradistea,intravilan,1273,231.0966,2880.87,4
3657,103513,ILFOV,Gruiu,extravilan,3565,4647.9688,6559.99,0
3658,103513,ILFOV,Gruiu,intravilan,3927,775.6232,6559.99,92
3659,179383,ILFOV,Jilava,extravilan,2041,1172.3408,2581.2,0
3660,179383,ILFOV,Jilava,intravilan,2787,640.4535,2581.2,53
3661,179409,ILFOV,Magurele,extravilan,4044,1170.4817,4425.62,0
3662,179409,ILFOV,Magurele,intravilan,8636,1527.6203,4425.62,829
3663,104243,ILFOV,Moara Vlasiei,extravilan,4111,2269.1185,6300.6,0
3664,104243,ILFOV,Moara Vlasiei,intravilan,2917,638.1649,6300.6,18
3665,179463,ILFOV,Mogosoaia,extravilan,1150,1443.4548,2620.25,0
3666,179463,ILFOV,Mogosoaia,intravilan,5455,745.9852,2620.25,235
3667,104421,ILFOV,Nuci,extravilan,2704,1911.4661,5236.22,0
3668,104421,ILFOV,Nuci,intravilan,1053,265.5701,5236.22,2
3669,179481,ILFOV,Otopeni,extravilan,1524,964.0656,3184.04,0
3670,179481,ILFOV,Otopeni,intravilan,11023,2347.7567,3184.04,2546
3671,179515,ILFOV,Pantelimon,extravilan,3017,1345.1308,6872.49,0
3672,179515,ILFOV,Pantelimon,intravilan,10736,1660.1518,6872.49,1016
3673,104546,ILFOV,Peris,extravilan,3018,4237.2986,7757.59,0
3674,104546,ILFOV,Peris,intravilan,3878,836.9393,7757.59,4
3675,104582,ILFOV,Petrachioaia,extravilan,2223,3360.9798,5870,0
3676,104582,ILFOV,Petrachioaia,intravilan,1851,305.0669,5870,4
3677,179533,ILFOV,Popesti Leordeni,extravilan,3661,2193.2714,5191.53,0
3678,179533,ILFOV,Popesti Leordeni,intravilan,17241,1346.3507,5191.53,18627
3679,105160,ILFOV,Snagov,extravilan,3601,2630.9686,9019.7,0
3680,105160,ILFOV,Snagov,intravilan,6761,2657.9616,9019.7,63
3681,105419,ILFOV,Stefanestii de jos,extravilan,1162,638.37,2928.63,0
3682,105419,ILFOV,Stefanestii de jos,intravilan,6761,1552.6227,2928.63,2807
3683,105570,ILFOV,Tunari,extravilan,1622,1385.4656,2975.58,0
3684,105570,ILFOV,Tunari,intravilan,6150,1128.0661,2975.58,391
3685,105936,ILFOV,Vidra,extravilan,4231,2471.2125,6696.58,0
3686,105936,ILFOV,Vidra,intravilan,4557,611.2092,6696.58,12
3687,179551,ILFOV,Voluntari,extravilan,432,521.8407,3790.22,0
3688,179551,ILFOV,Voluntari,intravilan,18662,2294.0523,3790.22,6309
3689,107001,MARAMURES,Ardusat,extravilan,322,548.4118,3107.85,0
3690,107001,MARAMURES,Ardusat,intravilan,825,488.7846,3107.85,0
3691,107047,MARAMURES,Arinis,extravilan,360,455.3446,2702.97,0
3692,107047,MARAMURES,Arinis,intravilan,415,179.0339,2702.97,19
3693,107083,MARAMURES,Asuaju de Sus,extravilan,82,1136.8959,5918.32,0
3694,107083,MARAMURES,Asuaju de Sus,intravilan,429,446.8117,5918.32,0
3695,106318,MARAMURES,Baia Mare,extravilan,1253,3582.3141,23363.75,0
3696,106318,MARAMURES,Baia Mare,intravilan,18975,4225.2416,23363.75,35509
3697,106684,MARAMURES,Baia Sprie,extravilan,316,904.9919,9309.39,0
3698,106684,MARAMURES,Baia Sprie,intravilan,5244,1831.4298,9309.39,1505
3699,107118,MARAMURES,Baita de sub Codru,extravilan,106,529.9669,4881.6,0
3700,107118,MARAMURES,Baita de sub Codru,intravilan,434,194.862,4881.6,0
3701,107154,MARAMURES,Baiut,extravilan,75,335.2612,11432.16,0
3702,107154,MARAMURES,Baiut,intravilan,340,197.6425,11432.16,79
3703,107190,MARAMURES,Basesti,extravilan,433,344.7137,5426.61,0
3704,107190,MARAMURES,Basesti,intravilan,533,305.9425,5426.61,0
3705,107234,MARAMURES,Bicaz,extravilan,72,539.7718,3909.26,0
3706,107234,MARAMURES,Bicaz,intravilan,187,235.2915,3909.26,0
3707,107270,MARAMURES,Bistra,extravilan,193,397.4489,12837.34,0
3708,107270,MARAMURES,Bistra,intravilan,292,172.0176,12837.34,3
3709,107350,MARAMURES,Bocicoiu Mare,extravilan,344,512.0513,2720.57,0
3710,107350,MARAMURES,Bocicoiu Mare,intravilan,1172,404.4575,2720.57,14
3711,107403,MARAMURES,Bogdan Voda,extravilan,101,45.8724,3428.79,0
3712,107403,MARAMURES,Bogdan Voda,intravilan,578,75.166,3428.79,4
3713,107430,MARAMURES,Boiu Mare,extravilan,203,260.0747,5920.47,0
3714,107430,MARAMURES,Boiu Mare,intravilan,188,126.5351,5920.47,0
3715,106746,MARAMURES,Borsa,extravilan,887,17229.5811,41913.27,0
3716,106746,MARAMURES,Borsa,intravilan,6560,11980.9337,41913.27,915
3717,107485,MARAMURES,Botiza,extravilan,63,308.7097,7419.92,0
3718,107485,MARAMURES,Botiza,intravilan,557,6640.3002,7419.92,1
3719,107519,MARAMURES,Budesti,extravilan,2210,2142.4217,8527.37,0
3720,107519,MARAMURES,Budesti,intravilan,654,317.5871,8527.37,0
3721,107314,MARAMURES,Barsana,extravilan,2252,792.7117,7206.31,0
3722,107314,MARAMURES,Barsana,intravilan,577,164.1207,7206.31,0
3723,107546,MARAMURES,Calinesti,extravilan,500,321.8622,6609.88,0
3724,107546,MARAMURES,Calinesti,intravilan,342,89.4693,6609.88,0
3725,106782,MARAMURES,Cavnic,extravilan,27,206.2982,2439.49,0
3726,106782,MARAMURES,Cavnic,intravilan,1061,195.5578,2439.49,467
3727,107582,MARAMURES,Cernesti,extravilan,339,241.1503,9593.52,0
3728,107582,MARAMURES,Cernesti,intravilan,1204,370.047,9593.52,5
3729,107662,MARAMURES,Cicarlau,extravilan,597,2310.1757,7475.84,0
3730,107662,MARAMURES,Cicarlau,intravilan,2439,686.1772,7475.84,160
3731,179837,MARAMURES,Coas,extravilan,232,115.7423,2694.76,0
3732,179837,MARAMURES,Coas,intravilan,705,212.3769,2694.76,0
3733,179846,MARAMURES,Coltau,extravilan,417,401.0933,1406.27,0
3734,179846,MARAMURES,Coltau,intravilan,1213,516.3896,1406.27,4
3735,107733,MARAMURES,Copalnic-Manastur,extravilan,881,727.7186,11749.21,0
3736,107733,MARAMURES,Copalnic-Manastur,intravilan,2023,1012.8978,11749.21,19
3737,107868,MARAMURES,Coroieni,extravilan,451,206.3787,6697.42,0
3738,107868,MARAMURES,Coroieni,intravilan,341,124.8885,6697.42,4
